listing_id,url,platform,category,title,current_price,original_price,price_drops,last_price_change,currency,brand,size,condition,imageUrl,first_seen,last_seen,status,date_disappeared,consecutive_misses,sold_price,sold_confirmed_at
16005,https://www.vinted.co.uk/items/9808711459-past-times-vintage-100-wool-cardigan-jumper-navy-brown-aztec-celtic-knit-belted-m?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Past Times Vintage 100% Wool Cardigan Jumper Navy Brown Aztec Celtic Knit Belted M,42.00,42.00,0,,GBP,Past Times,M / UK 12-14,Very good,,2026-08-28T21:47:32.538752+00:00,2026-08-29T04:52:44.252128+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,42.00,2026-09-03T10:42:47.463984+00:00
16010,https://www.vinted.co.uk/items/9808564739-zara-medium-rare-embroidered-crochet-tank-jumper-blue-red-cottagecore-folk-y2k?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Zara Medium Rare Embroidered Crochet Tank Jumper Blue Red Cottagecore Folk Y2K,25.00,25.00,0,,GBP,Zara,M / UK 12-14,Very good,,2026-08-28T21:47:32.538752+00:00,2026-08-29T04:52:50.219051+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,25.00,2026-09-03T10:43:01.784060+00:00
16011,https://www.vinted.co.uk/items/9811280905-cardigan?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Cardigan,4.00,4.00,0,,GBP,Shein,S / UK 8-10,New without tags,,2026-08-28T21:47:32.538752+00:00,2026-08-29T04:52:50.219051+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,4.00,2026-09-03T10:43:09.815120+00:00
16014,https://www.vinted.co.uk/items/9806966078-fleetwood-mac-jumper-womens-xs?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Fleetwood Mac jumper women's XS,2.00,2.00,0,,GBP,Primark,S / UK 8-10,New without tags,,2026-08-28T21:47:32.538752+00:00,2026-08-28T21:47:32.538752+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,2.00,2026-09-03T10:32:25.145941+00:00
16015,https://www.vinted.co.uk/items/9811420517-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Jumper,2.00,2.00,0,,GBP,Primark,S / UK 8-10,Good,,2026-08-28T21:47:32.538752+00:00,2026-08-28T21:47:32.538752+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,2.00,2026-09-03T10:32:33.533028+00:00
16017,https://www.vinted.co.uk/items/9811432062-cropped-zip-up?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Cropped zip up,3.00,3.00,0,,GBP,H&M,S / UK 8-10,Very good,,2026-08-28T21:47:32.538752+00:00,2026-08-28T21:47:32.538752+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,3.00,2026-09-03T10:32:40.833048+00:00
16018,https://www.vinted.co.uk/items/9811413364-ladies-short-sleeve-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Ladies short sleeve jumper,2.50,2.50,0,,GBP,Zara,M / UK 12-14,New without tags,,2026-08-28T21:47:32.538752+00:00,2026-08-28T21:47:32.538752+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,2.50,2026-09-03T10:32:47.359696+00:00
16019,https://www.vinted.co.uk/items/9810783701-black-waistcoat-size-s?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Black waistcoat size S,3.00,3.00,0,,GBP,Primark,S / UK 8-10,New with tags,,2026-08-28T21:47:32.538752+00:00,2026-08-28T21:47:32.538752+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,3.00,2026-09-03T10:32:56.395170+00:00
16021,https://www.vinted.co.uk/items/9810664863-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,jumper,3.00,3.00,0,,GBP,H&M Divided,M / UK 12-14,Very good,,2026-08-28T21:47:32.538752+00:00,2026-08-29T04:52:50.219051+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,3.00,2026-09-03T10:43:30.066873+00:00
16022,https://www.vinted.co.uk/items/9810207430-cardigan?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Cardigan,1.00,1.00,0,,GBP,Primark,L / UK 16-18,Very good,,2026-08-28T21:47:32.538752+00:00,2026-08-29T04:52:50.219051+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,1.00,2026-09-03T10:43:37.881829+00:00
16023,https://www.vinted.co.uk/items/9808643995-green-jumper-vest?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Green jumper vest,1.00,1.00,0,,GBP,H&M,S / UK 8-10,Very good,,2026-08-28T21:47:32.538752+00:00,2026-08-29T04:52:50.219051+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,1.00,2026-09-03T10:43:44.642793+00:00
16025,https://www.vinted.co.uk/items/9810974352-primark-v-neck-jumper-size-xl?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Primark - v neck jumper - size XL,3.00,3.00,0,,GBP,Primark,XL / UK 20-22,Very good,,2026-08-28T21:47:43.207460+00:00,2026-08-29T12:06:53.243938+00:00,confirmed_sold,2026-08-29T16:13:40.094789+00:00,2,3.00,2026-09-03T10:45:37.290158+00:00
16028,https://www.vinted.co.uk/items/9810893573-brown-bow-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Brown bow jumper,4.00,4.00,0,,GBP,Tik Tok Shop,L / UK 16-18,New without tags,,2026-08-28T21:47:43.207460+00:00,2026-08-29T04:52:50.219051+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,4.00,2026-09-03T10:43:53.628419+00:00
16029,https://www.vinted.co.uk/items/9811085596-v-neck-cardigan?referrer=catalog,Vinted,womens_jumpers_and_sweaters,V neck cardigan,3.00,3.00,0,,GBP,H&M,S / UK 8-10,Very good,,2026-08-28T21:47:43.207460+00:00,2026-08-29T12:06:53.243938+00:00,confirmed_sold,2026-08-29T16:13:40.094789+00:00,2,3.00,2026-09-03T10:45:44.674290+00:00
16031,https://www.vinted.co.uk/items/9806371163-cardigan-size-16?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Cardigan size 16,1.50,1.50,0,,GBP,no brand,L / UK 16-18,Good,,2026-08-28T21:47:43.207460+00:00,2026-08-28T21:47:43.207460+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,1.50,2026-09-03T10:33:20.660925+00:00
16032,https://www.vinted.co.uk/items/9810619681-miss-selfridge-16-18uk?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Miss Selfridge 16-18uk,4.00,4.00,0,,GBP,Miss Selfridge,L / UK 16-18,Very good,,2026-08-28T21:47:43.207460+00:00,2026-08-28T21:47:43.207460+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,4.00,2026-09-03T10:33:27.414338+00:00
16034,https://www.vinted.co.uk/items/9811106083-womens-striped-knitted-cardigan-shein-size-2xl?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Women’s Striped Knitted Cardigan - Shein Size 2XL.,3.00,3.00,0,,GBP,Shein,XXL / UK 24-26,Very good,,2026-08-28T21:47:43.207460+00:00,2026-08-28T21:47:43.207460+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,3.00,2026-09-03T10:33:38.323921+00:00
16036,https://www.vinted.co.uk/items/9811617406-stripey-autumn-jumper-size-small?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Stripey autumn jumper Size Small,4.00,4.00,0,,GBP,Papaya,S / UK 8-10,Very good,,2026-08-28T21:47:43.207460+00:00,2026-08-28T21:47:43.207460+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,4.00,2026-09-03T10:33:43.923045+00:00
16037,https://www.vinted.co.uk/items/9810653287-lazy-jacks?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Lazy Jacks,6.00,6.00,0,,GBP,Lazy Jacks,S / UK 8-10,Very good,,2026-08-28T21:47:43.207460+00:00,2026-08-29T12:07:03.341414+00:00,confirmed_sold,2026-08-29T16:13:40.094789+00:00,2,6.00,2026-09-03T10:45:50.579898+00:00
16040,https://www.vinted.co.uk/items/9810013393-h-and-m-jumper-with-tassels?referrer=catalog,Vinted,womens_jumpers_and_sweaters,H and M jumper with tassels,5.00,5.00,0,,GBP,H&M,S / UK 8-10,Very good,,2026-08-28T21:47:43.207460+00:00,2026-08-28T21:47:43.207460+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,5.00,2026-09-03T10:33:52.124339+00:00
16043,https://www.vinted.co.uk/items/9811614046-sleeveless-knitted-button-top?referrer=catalog,Vinted,womens_jumpers_and_sweaters,sleeveless knitted button top,2.00,2.00,0,,GBP,New Look,M / UK 12-14,New without tags,,2026-08-28T21:47:43.207460+00:00,2026-08-28T21:47:43.207460+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,2.00,2026-09-03T10:33:58.928807+00:00
16044,https://www.vinted.co.uk/items/9810035815-grey-stripy-cropped-jumper-with-collar?referrer=catalog,Vinted,womens_jumpers_and_sweaters,grey stripy cropped jumper with collar,4.00,4.00,0,,GBP,Bershka,S / UK 8-10,New without tags,,2026-08-28T21:47:43.207460+00:00,2026-08-29T04:52:57.088541+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,4.00,2026-09-03T10:44:26.157414+00:00
16049,https://www.vinted.co.uk/items/9810863542-hm-balloon-sleeve-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,H&M balloon sleeve jumper,5.00,5.00,0,,GBP,H&M,S / UK 8-10,Very good,,2026-08-28T21:47:43.207460+00:00,2026-08-28T21:47:43.207460+00:00,deleted,2026-09-03T10:34:24.164381+00:00,2,,
16050,https://www.vinted.co.uk/items/9809081710-hm-knit-14-zip-jumper-grey-beige?referrer=catalog,Vinted,womens_jumpers_and_sweaters,H&M Knit 1/4 Zip Jumper Grey Beige,5.00,5.00,0,,GBP,H&M,M / UK 12-14,Very good,,2026-08-28T21:47:43.207460+00:00,2026-08-29T04:53:06.900165+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,5.00,2026-09-03T10:44:32.723988+00:00
16051,https://www.vinted.co.uk/items/9810550625-zara-beige-and-pink-floral-cardigan?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Zara beige and pink floral cardigan,10.00,10.00,0,,GBP,Zara,S / UK 8-10,Very good,,2026-08-28T21:47:43.207460+00:00,2026-08-28T21:47:43.207460+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,10.00,2026-09-03T10:34:33.559424+00:00
16052,https://www.vinted.co.uk/items/9808972728-black-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Black Jumper,2.00,2.00,0,,GBP,Primark,L / UK 16-18,Very good,,2026-08-28T21:47:43.207460+00:00,2026-08-28T21:47:43.207460+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,2.00,2026-09-03T10:34:42.791146+00:00
16053,https://www.vinted.co.uk/items/9811045054-hm-band-sweatshirt?referrer=catalog,Vinted,womens_jumpers_and_sweaters,H&M band sweatshirt,3.00,3.00,0,,GBP,H&M,L / UK 16-18,Good,,2026-08-28T21:47:51.212790+00:00,2026-08-28T21:47:51.212790+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,3.00,2026-09-03T10:34:53.818311+00:00
16055,https://www.vinted.co.uk/items/9804117359-sweat-crop-top?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Sweat  crop top,2.00,2.00,0,,GBP,PrettyLittleThing,M / UK 12-14,Very good,,2026-08-28T21:47:51.212790+00:00,2026-08-28T21:47:51.212790+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,2.00,2026-09-03T10:35:03.010129+00:00
16057,https://www.vinted.co.uk/items/9811365084-urban-outfitters-lacy-cardigan?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Urban outfitters lacy cardigan,8.00,8.00,0,,GBP,Urban Outfitters,S / UK 8-10,Very good,,2026-08-28T21:47:51.212790+00:00,2026-08-29T12:07:25.246674+00:00,confirmed_sold,2026-08-29T16:13:40.094789+00:00,2,8.00,2026-09-03T10:26:18.029456+00:00
16058,https://www.vinted.co.uk/items/9806247713-new-look-tank-top?referrer=catalog,Vinted,womens_jumpers_and_sweaters,New Look Tank top,2.00,2.00,0,,GBP,New Look,M / UK 12-14,Very good,,2026-08-28T21:47:51.212790+00:00,2026-08-29T04:53:06.900165+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,2.00,2026-09-03T10:44:40.207896+00:00
16060,https://www.vinted.co.uk/items/9806688617-brown-tie-front-waistcoat?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Brown tie-front waistcoat,4.00,4.00,0,,GBP,New Look,L / UK 16-18,Very good,,2026-08-28T21:47:51.212790+00:00,2026-08-29T04:53:06.900165+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,3.50,2026-09-03T10:44:58.797274+00:00
16061,https://www.vinted.co.uk/items/9810133654-cropped-sweatshirt-size-12?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Cropped sweatshirt size 12,3.00,3.00,0,,GBP,Miss Selfridge,M / UK 12-14,Very good,,2026-08-28T21:47:51.212790+00:00,2026-08-29T12:07:10.598044+00:00,confirmed_sold,2026-08-29T16:13:40.094789+00:00,2,3.00,2026-09-03T10:26:23.743755+00:00
16063,https://www.vinted.co.uk/items/9810744668-zara-red-crop-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Zara red crop jumper,5.00,5.00,0,,GBP,Zara,S / UK 8-10,New with tags,,2026-08-28T21:47:51.212790+00:00,2026-08-29T04:53:06.900165+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,5.00,2026-09-03T10:45:07.592861+00:00
16064,https://www.vinted.co.uk/items/9810279141-hoodie?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Hoodie,2.00,2.00,0,,GBP,Primark,S / UK 8-10,Very good,,2026-08-28T21:47:51.212790+00:00,2026-08-29T04:52:50.219051+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,2.00,2026-09-03T10:45:12.997999+00:00
16066,https://www.vinted.co.uk/items/9806976201-14-zip-stripe-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,1/4 zip stripe jumper,3.00,3.00,0,,GBP,Primark,M / UK 12-14,Very good,,2026-08-28T21:47:51.212790+00:00,2026-08-29T04:52:57.088541+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,3.00,2026-09-03T10:45:26.612656+00:00
16068,https://www.vinted.co.uk/items/9806991517-hm-striped-jumper-eu-size-small?referrer=catalog,Vinted,womens_jumpers_and_sweaters,H&M striped jumper - EU Size Small,2.50,2.50,0,,GBP,H&M,S / UK 8-10,Good,,2026-08-28T21:47:51.212790+00:00,2026-08-29T04:53:15.352878+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,2.50,2026-09-03T10:45:33.616076+00:00
16070,https://www.vinted.co.uk/items/9810948334-tu-lightweight-jumper-size-24?referrer=catalog,Vinted,womens_jumpers_and_sweaters,TU lightweight jumper size 24,3.00,3.00,0,,GBP,TU,XXL / UK 24-26,Very good,,2026-08-28T21:47:51.212790+00:00,2026-08-28T21:47:51.212790+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,3.00,2026-09-03T10:35:21.325129+00:00
16071,https://www.vinted.co.uk/items/9811332590-vintage-coquette-style-cream-shirt?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Vintage coquette style cream shirt,5.50,5.50,0,,GBP,E-vie,S / UK 8-10,Very good,,2026-08-28T21:47:51.212790+00:00,2026-08-29T04:52:57.088541+00:00,deleted,2026-09-03T10:45:37.860269+00:00,2,,
16073,https://www.vinted.co.uk/items/9811104259-shein-curve-chunky-jumper-size-2xl?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Shein curve chunky jumper size 2XL,4.00,4.00,0,,GBP,Shein,Other,Very good,,2026-08-28T21:47:51.212790+00:00,2026-08-28T21:47:51.212790+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,4.00,2026-09-03T10:35:29.391836+00:00
16075,https://www.vinted.co.uk/items/9809908785-stitch-oodie?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Stitch oodie,2.00,2.00,0,,GBP,Disney,L / UK 16-18,Good,,2026-08-28T21:47:51.212790+00:00,2026-08-28T21:47:51.212790+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,2.00,2026-09-03T10:35:38.124715+00:00
16076,https://www.vinted.co.uk/items/9810989467-cropped-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Cropped Jumper,2.00,2.00,0,,GBP,Pink Vanilla,M / UK 12-14,Very good,,2026-08-28T21:47:51.212790+00:00,2026-08-29T12:07:25.246674+00:00,confirmed_sold,2026-08-29T16:13:40.094789+00:00,2,2.00,2026-09-03T10:26:48.713475+00:00
16077,https://www.vinted.co.uk/items/9809155743-ham-green-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,H&aM green jumper,2.50,2.50,0,,GBP,H&M,M / UK 12-14,Very good,,2026-08-28T21:47:51.212790+00:00,2026-08-29T04:52:50.219051+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,2.50,2026-09-03T10:45:52.909006+00:00
16078,https://www.vinted.co.uk/items/9811204002-shein-top-size-2xl?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Shein Top Size 2XL,1.00,1.00,0,,GBP,Shein,L / UK 16-18,Good,,2026-08-28T21:47:51.212790+00:00,2026-08-28T21:47:51.212790+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,1.00,2026-09-03T10:35:44.809343+00:00
16080,https://www.vinted.co.uk/items/9810373429-pull-bear-blue-sweatshirt-size-small?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Pull & Bear Blue Sweatshirt - Size Small,3.00,3.00,0,,GBP,Pull & Bear,S / UK 8-10,Good,,2026-08-28T21:47:51.212790+00:00,2026-08-29T04:53:06.900165+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,3.00,2026-09-03T10:46:00.351612+00:00
16082,https://www.vinted.co.uk/items/9808839174-coord-top?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Coord top,3.00,3.00,0,,GBP,Zara,S / UK 8-10,Very good,,2026-08-28T21:47:51.212790+00:00,2026-08-28T21:47:51.212790+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,3.00,2026-09-03T10:35:52.851413+00:00
16089,https://www.vinted.co.uk/items/9810783344-womens-tu-black-cardigan?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Women’s Tu Black Cardigan,6.00,6.00,0,,GBP,TU,M / UK 12-14,New with tags,,2026-08-28T21:47:58.799521+00:00,2026-08-28T21:47:58.799521+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,6.00,2026-09-03T10:36:00.850443+00:00
16090,https://www.vinted.co.uk/items/9804935189-nike-grey-zip-up-hoodie?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Nike Grey Zip Up Hoodie,5.00,5.00,0,,GBP,Nike,S / UK 8-10,Very good,,2026-08-28T21:47:58.799521+00:00,2026-08-29T04:53:15.352878+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,5.00,2026-09-03T10:46:32.985024+00:00
16091,https://www.vinted.co.uk/items/9810922369-asos-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,ASOS Jumper,4.00,4.00,0,,GBP,ASOS Design,XL / UK 20-22,Very good,,2026-08-28T21:47:58.799521+00:00,2026-08-29T04:53:15.352878+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,4.00,2026-09-03T10:46:40.917434+00:00
16093,https://www.vinted.co.uk/items/9811327387-matalan-papaya-cream-cardigan?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Matalan papaya cream cardigan,3.00,3.00,0,,GBP,Papaya,L / UK 16-18,Very good,,2026-08-28T21:47:58.799521+00:00,2026-08-29T04:52:57.088541+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,3.00,2026-09-03T10:46:47.235498+00:00
16094,https://www.vinted.co.uk/items/9810890664-stripe-knitted-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Stripe knitted jumper,3.00,3.00,0,,GBP,ROMAN,M / UK 12-14,Very good,,2026-08-28T21:47:58.799521+00:00,2026-08-29T04:53:06.900165+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,3.00,2026-09-03T10:46:58.248088+00:00
16095,https://www.vinted.co.uk/items/9809458102-zara-crop-top?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Zara crop top,5.00,5.00,0,,GBP,Zara,M / UK 12-14,Very good,,2026-08-28T21:47:58.799521+00:00,2026-08-29T04:53:06.900165+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,5.00,2026-09-03T10:47:06.757032+00:00
16097,https://www.vinted.co.uk/items/9810316689-womens-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Women’s jumper,2.50,2.50,0,,GBP,Marks & Spencer,S / UK 8-10,Very good,,2026-08-28T21:47:58.799521+00:00,2026-08-29T04:53:06.900165+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,2.50,2026-09-03T10:47:33.374565+00:00
16103,https://www.vinted.co.uk/items/9808557095-chunky-rib-cream-jumper-10-new-look-ladies-autumn-winter?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Chunky rib cream jumper 10 New Look ladies autumn winter,2.00,2.00,0,,GBP,New Look,S / UK 8-10,Very good,,2026-08-28T21:47:58.799521+00:00,2026-08-28T21:47:58.799521+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,2.00,2026-09-03T10:36:26.345222+00:00
16104,https://www.vinted.co.uk/items/9810961518-new-look-beige-cardigan?referrer=catalog,Vinted,womens_jumpers_and_sweaters,New look beige cardigan,6.00,6.00,0,,GBP,New Look,L / UK 16-18,Good,,2026-08-28T21:47:58.799521+00:00,2026-08-29T12:07:17.807393+00:00,confirmed_sold,2026-08-29T16:13:40.094789+00:00,2,6.00,2026-09-03T10:27:31.796764+00:00
16105,https://www.vinted.co.uk/items/9810723574-ladies-pink-hooded-sweatshirt-boston-size-16-18?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Ladies pink hooded sweatshirt Boston Size 16-18,2.00,2.00,0,,GBP,Shein,L / UK 16-18,Very good,,2026-08-28T21:47:58.799521+00:00,2026-08-28T21:47:58.799521+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,2.00,2026-09-03T10:36:37.389890+00:00
16107,https://www.vinted.co.uk/items/9811406548-knitted-top?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Knitted top,2.00,2.00,0,,GBP,Primark,L / UK 16-18,Very good,,2026-08-28T21:47:58.799521+00:00,2026-08-29T04:52:50.219051+00:00,confirmed_sold,2026-08-29T15:39:43.342353+00:00,2,2.00,2026-09-03T10:47:54.430694+00:00
16108,https://www.vinted.co.uk/items/9811349126-brown-y2k-knitted-crochet-boho-2000s-cardigan-by-vintage-george?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Brown Y2K knitted crochet boho 2000s cardigan by vintage George,10.00,10.00,0,,GBP,George,M / UK 12-14,Very good,,2026-08-28T21:47:58.799521+00:00,2026-08-29T12:07:32.753201+00:00,confirmed_sold,2026-08-29T16:13:40.094789+00:00,2,10.00,2026-09-03T10:27:37.627279+00:00
16110,https://www.vinted.co.uk/items/9807069451-womens-polo-jumper?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Women's polo jumper,1.50,1.50,0,,GBP,George,L / UK 16-18,Very good,,2026-08-28T21:47:58.799521+00:00,2026-08-28T21:47:58.799521+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,1.00,2026-09-03T10:36:46.200541+00:00
16111,https://www.vinted.co.uk/items/9807972490-cream-hm-heavy-jumper-14-16?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Cream H&M heavy jumper 14-16,6.00,6.00,0,,GBP,H&M,Other,Very good,,2026-08-28T21:47:58.799521+00:00,2026-08-28T21:47:58.799521+00:00,confirmed_sold,2026-08-29T12:15:38.059094+00:00,2,6.00,2026-09-03T10:36:55.366996+00:00
16112,https://www.vinted.co.uk/items/9810734647-orange-long-cardigan-size-m?referrer=catalog,Vinted,womens_jumpers_and_sweaters,Orange long cardigan size M,3.00,3.00,0,,GBP,,M / UK 12-14,Good,,2026-08-28T21:47:58.799521+00:00,2026-08-29T12:06:53.243938+00:00,confirmed_sold,2026-08-29T16:13:40.094789+00:00,2,3.00,2026-09-03T10:27:45.692902+00:00
