listing_id,url,platform,category,title,current_price,original_price,price_drops,last_price_change,currency,brand,size,condition,imageUrl,first_seen,last_seen,status,date_disappeared,consecutive_misses
7330,https://www.vinted.co.uk/items/9778088107-nufc-away-shirt-mensboys-large?referrer=catalog,Vinted,mens_activewear,"NUFC away shirt, men’s/boys large",15.00,15.00,0,,GBP,adidas,L,Very good,https://images1.vinted.net/t/06_00f37_k5Z5RhMq65Pm9aBMTHPgBPRP/310x430/df4a50bd.webp?s=0d41a1095af5b41e31f11284894ce360133d2486,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:22.069268+00:00,active,,0
7331,https://www.vinted.co.uk/items/9789016175-nike-dry-fit?referrer=catalog,Vinted,mens_activewear,Nike dry fit,12.00,12.00,0,,GBP,Nike,L,Very good,https://images1.vinted.net/t/03_01e78_8ufo2Quiv6HSEEHeTcZhyPwL/310x430/5d7fcd48.webp?s=71ff36f3947fbf81fb04a411af2fc6101eb0129b,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:30.357186+00:00,active,,0
7332,https://www.vinted.co.uk/items/9795534982-gym-king-quarter-zip-grey?referrer=catalog,Vinted,mens_activewear,Gym king quarter zip grey,6.50,6.50,0,,GBP,Gym King,M,New without tags,https://images1.vinted.net/t/05_01a40_8U4phU8CQ2cYYGpm6UMyeUXj/310x430/f8d9b927.webp?s=c44e75e2595324960e497e59f5c21d931d165c09,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:30.357186+00:00,active,,0
7333,https://www.vinted.co.uk/items/9797967973-university-of-east-anglia-uea-sports-top?referrer=catalog,Vinted,mens_activewear,University of East Anglia (UEA) Sports Top,15.00,15.00,0,,GBP,Erreà,XXL,New without tags,https://images1.vinted.net/t/05_009ff_KY1QKe5pxPgLt89beMGSfU3L/310x430/2bdc0d63.webp?s=e2fa24494df5f39b7750ecad5dc97ef92cf93106,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:30.357186+00:00,active,,0
7334,https://www.vinted.co.uk/items/9809027159-liverpool-fc-1989-91-candy-retro-home-shirt-red-size-small-lfc?referrer=catalog,Vinted,mens_activewear,Liverpool FC 1989-91 Candy Retro Home Shirt Red Size Small LFC,30.00,30.00,0,,GBP,Liverpool Football Club,S,Very good,https://images1.vinted.net/t/04_01cd9_3wRYfsx9RRxAjKYG9trUzfYv/310x430/35ce2323.webp?s=17c3ef5a21da4e799d0dc64f6460de741188e245,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:14.709285+00:00,active,,0
7335,https://www.vinted.co.uk/items/9805849305-black-and-light-grey-on-cloud-training-set?referrer=catalog,Vinted,mens_activewear,Black and Light Grey ON Cloud Training Set,45.00,45.00,0,,GBP,On Cloud,M,Very good,https://images1.vinted.net/t/02_0166c_gVFmenqPM884W7UtNuStxC4s/310x430/e48a24de.webp?s=9c77d73ef27dbaeec2e2b5478a48c8ea29c01891,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:14.709285+00:00,active,,0
7336,https://www.vinted.co.uk/items/9780519689-asics-2-piece-black-set-large?referrer=catalog,Vinted,mens_activewear,ASICS 2 piece black set ‘large’,65.00,65.00,0,,GBP,Asics,L,Very good,https://images1.vinted.net/t/05_008db_c4wkJK71wXEpuV2pcXvPJsHg/310x430/fadd791b.webp?s=c5567aa761f1c20020341d05655e27d8ac633d87,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:30.357186+00:00,active,,0
7337,https://www.vinted.co.uk/items/9806627319-le-col-winter-cycle-leggings-l?referrer=catalog,Vinted,mens_activewear,Le col Winter cycle leggings (L),25.00,25.00,0,,GBP,Le Col,L,Very good,https://images1.vinted.net/t/06_01f6e_bCVbFURrQ7hRQzhxcm3TmLzK/310x430/ac13b3a8.webp?s=d938dcf90aecc9caff70846d1ef45a8deda9558a,2026-08-28T19:21:52.029355+00:00,2026-08-28T19:21:52.029355+00:00,likely_sold_or_removed,2026-08-29T04:59:51.255707+00:00,2
7338,https://www.vinted.co.uk/items/9786300009-adidas-pipe-crew-sweat-top?referrer=catalog,Vinted,mens_activewear,Adidas Pipe Crew Sweat top.,17.50,17.50,0,,GBP,adidas,M,New with tags,https://images1.vinted.net/t/06_021cd_xzdEzgVseRrgVyXG9jGWA7nX/310x430/5608dc6c.webp?s=6a9eb94e721b63c40ec548a88b0c89c8d79ad583,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:30.357186+00:00,active,,0
7339,https://www.vinted.co.uk/items/9803739358-lancashire-cricket-2020-shirt?referrer=catalog,Vinted,mens_activewear,Lancashire cricket 20/20 shirt,20.00,20.00,0,,GBP,New Balance,M,New with tags,https://images1.vinted.net/t/01_020d4_UZBLr7Sh3PLqQdYQmhwWXWrg/310x430/b81c120e.webp?s=342bec8f28f6149df3d8fcf3f54b8ff7817f337c,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7340,https://www.vinted.co.uk/items/9810371754-monster-energy-x-yahama-racing-tshirt-size-l?referrer=catalog,Vinted,mens_activewear,Monster energy x yahama racing tshirt size L,20.00,27.00,1,2026-08-29T04:51:22.069268+00:00,GBP,Yamaha,L,Very good,https://images1.vinted.net/t/02_00466_AXYUkLDJCn62Wjm9dmu5dtVU/310x430/79402e94.webp?s=750d525c87e6e083781f5f14499831aa58997125,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:22.069268+00:00,active,,0
7341,https://www.vinted.co.uk/items/9806874369-nike-dri-fit-shorts-and-t-shirt?referrer=catalog,Vinted,mens_activewear,Nike dri fit shorts and t shirt,17.50,17.50,0,,GBP,Nike,M,Very good,https://images1.vinted.net/t/01_00e2e_31JLsNzYimrseEffRw5foA7M/310x430/a4cc88cc.webp?s=90ed7d97c8529d69e9602198e08ebbf66e9f5ca7,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:06.478628+00:00,active,,0
7342,https://www.vinted.co.uk/items/9778576467-bnwt-retro-vintage-style-west-ham-united-2000-away-shirt-score-draw-size-s?referrer=catalog,Vinted,mens_activewear,BNWT Retro vintage style West ham United 2000 away shirt score draw size S,25.00,25.00,0,,GBP,West Ham,S,Very good,https://images1.vinted.net/t/02_01418_Zv3gepiwMdG5EBAthPEZ7SrS/310x430/bb285372.webp?s=275663cead5158cfd7caeaabe90bad5538855a8b,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:30.357186+00:00,active,,0
7343,https://www.vinted.co.uk/items/9802611495-brasil-world-cup-shirt-2026?referrer=catalog,Vinted,mens_activewear,Brasil World Cup Shirt 2026,35.00,35.00,0,,GBP,Jordan,M,New with tags,https://images1.vinted.net/t/02_022c3_QsuH9TrCKczjQizjo4Cx2C6B/310x430/6091ac3a.webp?s=00361cf9811be4c53ad27f2342d687099993bf1d,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:22.069268+00:00,active,,0
7344,https://www.vinted.co.uk/items/9807436371-nike-life-el-chino-smart-casual-midnight-blue-mens-chino-trousers-size-medium?referrer=catalog,Vinted,mens_activewear,Nike life El Chino smart casual midnight blue mens chino trousers size medium,12.95,14.95,1,2026-08-28T21:45:52.400924+00:00,GBP,Nike,M,Very good,https://images1.vinted.net/t/02_00d4c_N9KxuLpfyoLVv6S9ZhK8ETkW/310x430/2b3efa62.webp?s=3aa59743b92eaab51c39535d81e547a5b44069c8,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:50:51.564694+00:00,active,,0
7345,https://www.vinted.co.uk/items/9798610061-essentials-fear-of-god-tracksuit-set?referrer=catalog,Vinted,mens_activewear,Essentials Fear Of God Tracksuit Set,85.00,85.00,0,,GBP,Essentials,XS,New without tags,https://images1.vinted.net/t/02_01ce9_tVUgMLf9G6R1nuCsV4FJS9Lr/310x430/a96b59df.webp?s=f1da859a72e6b50a52310dcc424ee5fbf4999782,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7346,https://www.vinted.co.uk/items/9800901752-los-angeles-green-american-football-jersey-style-shirt-number-86-adult-one-size?referrer=catalog,Vinted,mens_activewear,Los Angeles Green American Football Jersey Style Shirt Number 86 Adult One Size,15.00,15.00,0,,GBP,unbranded,L,New with tags,https://images1.vinted.net/t/02_02113_r8SyMEEd1ykNuHHeVtAAdvdB/310x430/43133477.webp?s=890ed6dc4fa76ced566db30af227c9cbeb6a2102,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7347,https://www.vinted.co.uk/items/9796457603-zara-athleticz?referrer=catalog,Vinted,mens_activewear,Zara Athleticz,10.00,10.00,0,,GBP,Zara,M,New without tags,https://images1.vinted.net/t/01_00ac3_Sqnijih22TTSMQRQK3ZSySVv/310x430/55e15f6b.webp?s=21bc66d74915721364db5f9d40467327b54f4375,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7348,https://www.vinted.co.uk/items/9800488337-ted-baker-mens-grey-matching-smart-casual-tracksuit-loungewear?referrer=catalog,Vinted,mens_activewear,Ted Baker mens grey matching smart casual tracksuit loungewear,59.95,59.95,0,,GBP,Ted Baker,L,Very good,https://images1.vinted.net/t/05_002c0_uQQyDybg5phY3M9oQuR5Dztv/310x430/e0e4f7f5.webp?s=6c4bb104abb5323a3d4886547fa7c48f46482e1c,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:30.357186+00:00,active,,0
7349,https://www.vinted.co.uk/items/9800369857-vl-forever-vintage-black-cami-top-lace-blue-rhinestone-size-small-never-worn?referrer=catalog,Vinted,mens_activewear,VL Forever Vintage Black Cami Top | Lace & Blue Rhinestone | Size Small | Never Worn,22.00,22.00,0,,GBP,vl forever,S,Very good,https://images1.vinted.net/t/04_01959_6hz8C6ELRpjfifPe9Rhy3CLF/310x430/ad8e37e8.webp?s=f5b6db1b83e1ef13fbc941dfdddff3ef37389f37,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:30.357186+00:00,active,,0
7350,https://www.vinted.co.uk/items/9807378471-mens-light-blue-grey-montirex-quarter-zip-t-shirt-shorts-3-piece-set?referrer=catalog,Vinted,mens_activewear,"Men’s light blue, grey montirex quarter zip / t shirt / shorts - 3 piece set",45.00,45.00,0,,GBP,Montirex,M,Very good,https://images1.vinted.net/t/06_0205b_9o5JUyCbLqS1HBSUsYkRanHe/310x430/11add6fb.webp?s=7f8a969ae5351eb64a8170ff5c358b360d7f88cf,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:06.478628+00:00,active,,0
7351,https://www.vinted.co.uk/items/9795442490-mens-eddie-bauer-size-large-42-44-chest-grey-14-zip-fleece?referrer=catalog,Vinted,mens_activewear,Mens Eddie Bauer size Large (42”-44” chest) grey 1/4 zip fleece.,6.50,6.50,0,,GBP,Eddie Bauer,L,Very good,https://images1.vinted.net/t/02_00d27_wfVMv2zrHiHXdwS4sdAaYmeB/310x430/e5f3e5f0.webp?s=c92c20a331ca70736b1e6d97d6adc62afc75f3a9,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7352,https://www.vinted.co.uk/items/9782695086-black-and-white-adidas-training-top?referrer=catalog,Vinted,mens_activewear,Black and white Adidas training top.,25.00,25.00,0,,GBP,adidas,XL,New with tags,https://images1.vinted.net/t/06_01fe8_wMDjLFMUQsmg2AWF3Lftgasw/310x430/678a7ac7.webp?s=216bde777d92b5c774db2e3de6370d9a8e166b1a,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7353,https://www.vinted.co.uk/items/9800025752-official-201819-liverpool-fc-away-football-shirt?referrer=catalog,Vinted,mens_activewear,Official 2018/19 Liverpool FC Away Football Shirt,35.00,35.00,0,,GBP,New Balance,XL,Very good,https://images1.vinted.net/t/04_02404_1ReC5fbmiJ4aX6RMDhEd9P6M/310x430/1b8be7a7.webp?s=a3c2efe30523d960a2733cf83721704a398e8bfc,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:22.069268+00:00,active,,0
7354,https://www.vinted.co.uk/items/9803921582-slazenger-golf-trousers?referrer=catalog,Vinted,mens_activewear,Slazenger Golf Trousers,15.00,15.00,0,,GBP,Slazenger,XL,Very good,https://images1.vinted.net/t/01_018db_hfrEK8vHXrjj4bWkrKRUu14j/310x430/fccad0d4.webp?s=c91a7085bd8612b9fa226eae082da8b5093ddefc,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7355,https://www.vinted.co.uk/items/9803255579-vintage-kent-spitfires-cricket-shirt-north-gear-sport-spitfire-ale-size-l?referrer=catalog,Vinted,mens_activewear,Vintage Kent Spitfires Cricket Shirt North Gear Sport Spitfire Ale Size L,24.00,24.00,0,,GBP,north gear sport,L,Very good,https://images1.vinted.net/t/05_008a9_PE9Sbpg19m7K52GAJBqyGLYr/310x430/1edc9fd1.webp?s=9b6fe7078749f7a6904a7be64738292ac5abb564,2026-08-28T19:21:52.029355+00:00,2026-08-28T21:46:03.680614+00:00,active,,1
7356,https://www.vinted.co.uk/items/9804372492-vintage-athletic-knit-federal-hockey-league-jersey-14-xl?referrer=catalog,Vinted,mens_activewear,Vintage Athletic Knit Federal Hockey League Jersey #14 XL,9.99,9.99,0,,GBP,Vintage Dressing,XL,Very good,https://images1.vinted.net/t/05_0043c_h1Q2AzB9qdM4GKz9ztRhsYY1/310x430/b4a85816.webp?s=dca90a5ed5efe14fd897b4eacd81083c3bc923d2,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7357,https://www.vinted.co.uk/items/9805171408-shiny-unlined-nylon-polyester-pants-size-m?referrer=catalog,Vinted,mens_activewear,Shiny Unlined Nylon Polyester Pants Size M,19.99,19.99,0,,GBP,One,M,New with tags,https://images1.vinted.net/t/01_00670_u9awABa68ELWnzeq2SRuDNT7/310x430/336afe53.webp?s=ecdca702fb07b430b6853c7f4bc89b7908571625,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:50:57.705604+00:00,active,,0
7358,https://www.vinted.co.uk/items/9793059619-unisex-under-armour-34-zip?referrer=catalog,Vinted,mens_activewear,Unisex under armour 3/4 zip,15.00,15.00,0,,GBP,Under Armour,XL,Good,https://images1.vinted.net/t/06_0049d_oMXjjB1F1tW9me4CNYUk5G9Z/310x430/09e89b72.webp?s=9f51dd63b00268c00184b7e6db9af7bfe42d5c29,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7359,https://www.vinted.co.uk/items/9810520749-nike-black-tracksuit-in-size-m?referrer=catalog,Vinted,mens_activewear,Nike Black Tracksuit in Size M,40.00,40.00,0,,GBP,Nike,M,Very good,https://images1.vinted.net/t/01_011d7_HMcmEPSQZ12xADn58fquEaPv/310x430/81152aef.webp?s=94dbdd3d4a0a3ae911454107f79aa1ddd87d5b82,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:50:57.705604+00:00,active,,0
7360,https://www.vinted.co.uk/items/9806555993-wisdom-wolf-mtb-motocross-jersey-xl?referrer=catalog,Vinted,mens_activewear,Wisdom Wolf MTB Motocross Jersey XL,8.00,10.00,1,2026-08-29T04:51:30.357186+00:00,GBP,,XL,Very good,https://images1.vinted.net/t/01_01963_CkiANj9dmY8SYweu4CybTEAd/310x430/884b8a98.webp?s=ceb996cb49b97ed69efc58bd48aa6982a646c368,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:30.357186+00:00,active,,0
7361,https://www.vinted.co.uk/items/9786684431-under-armour-set?referrer=catalog,Vinted,mens_activewear,Under armour set,22.00,22.00,0,,GBP,Under Armour,S,Very good,https://images1.vinted.net/t/02_0177f_UygbSZsCU6Ue3RmTsY99GM9h/310x430/5362760d.webp?s=bf565c9bcac106ee3ca0fb72e4d17bd36674d708,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7362,https://www.vinted.co.uk/items/9797693421-a-football-shirt?referrer=catalog,Vinted,mens_activewear,a football shirt,7.00,7.00,0,,GBP,Stand,S,Very good,https://images1.vinted.net/t/02_00b5d_k8k5XeaippwrANhRkNp89vkH/310x430/a70eea5e.webp?s=335d2c793a9c2a544e88529570604c24cc83ed6e,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7363,https://www.vinted.co.uk/items/9803020567-nike-miler-neon-pink-t-shirt-navy-shorts?referrer=catalog,Vinted,mens_activewear,Nike Miler Neon Pink T-Shirt & Navy Shorts,25.00,25.00,0,,GBP,Nike,M,Very good,https://images1.vinted.net/t/06_005ac_de94q1S62o6XXaEYWdaVq2mN/310x430/9f7f7658.webp?s=eb04ccbe8884f742b17712f6d7e8d80496f0dcda,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:06.478628+00:00,active,,0
7364,https://www.vinted.co.uk/items/9792835288-iron-maiden-football-style-top-size-l-brand-new-chest-measurements-in-photos?referrer=catalog,Vinted,mens_activewear,Iron Maiden Football Style Top Size L Brand New Chest measurements in photos,18.00,18.00,0,,GBP,Iron Maiden,L,Very good,https://images1.vinted.net/t/01_005af_17QY4kFYyFTxHRUw6ygWvuhH/310x430/b89dd616.webp?s=3d465d2c0e6dda23a1d9391b8c366505d2a4a514,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7365,https://www.vinted.co.uk/items/9800926352-never-been-worn-with-tags-4xl-adidas-german-top?referrer=catalog,Vinted,mens_activewear,Never Been Worn  - with Tags - 4XL Adidas German Top,40.00,40.00,0,,GBP,adidas,4XL,New with tags,https://images1.vinted.net/t/06_0114a_oFRo3re3ayHS2wfN3WmFspt5/310x430/384e6a01.webp?s=d5dfc279a704c30d6f48afed6fe474c29a82aff6,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:30.357186+00:00,active,,0
7366,https://www.vinted.co.uk/items/9796198274-mens-obsidian-blue-trailberg-jacket-t-shirt-shorts-3-piece-set?referrer=catalog,Vinted,mens_activewear,Men’s obsidian blue trailberg jacket / t shirt / shorts - 3 piece set,60.00,60.00,0,,GBP,Trailberg,XS,Very good,https://images1.vinted.net/t/03_022df_6z4x8Nh9r9vDsz29B2fPLf2P/310x430/7335271b.webp?s=63f9e257b682cfd99d927eb574253cdc209bacef,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:22.069268+00:00,active,,0
7367,https://www.vinted.co.uk/items/9788350409-nike-miller-set?referrer=catalog,Vinted,mens_activewear,Nike Miller set,22.00,22.00,0,,GBP,Nike,L,New without tags,https://images1.vinted.net/t/06_022c8_86qY287HRcc8peezX2UiSBu7/310x430/c1419549.webp?s=348388c139c25d35568efb9c99973e168b312772,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:30.357186+00:00,active,,0
7368,https://www.vinted.co.uk/items/9781318744-mens-3-piece-gym-set?referrer=catalog,Vinted,mens_activewear,Men’s 3 piece gym set,30.00,30.00,0,,GBP,Mountain,XXXL,Very good,https://images1.vinted.net/t/06_020c8_Nhn5PFeUwkzLtYC9xZyHCHzm/310x430/e2ff65e2.webp?s=7a39beaf89807c825749d73ba378c31b5fe42fc3,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:22.069268+00:00,active,,0
7369,https://www.vinted.co.uk/items/9808239808-golf-quarter-zip-callaway-l-black-long-sleeve?referrer=catalog,Vinted,mens_activewear,"Golf Quarter Zip Callaway (L, Black, Long Sleeve)",26.00,26.00,0,,GBP,Callaway,L,Very good,https://images1.vinted.net/t/06_0108a_DbE3L4i6tYENx9GjF5bKgMVr/310x430/4c43fee7.webp?s=21370e16d81219de7f43e7feb583c57b30243eca,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:22.069268+00:00,active,,0
7370,https://www.vinted.co.uk/items/9804160645-stussy-x-nike-psg-football-shirt?referrer=catalog,Vinted,mens_activewear,Stüssy X Nike PSG Football Shirt,25.00,25.00,0,,GBP,Stüssy,XXL,New with tags,https://images1.vinted.net/t/05_000ba_vRpQuJSbzS51oLCZawPvAsS7/310x430/2fcf194a.webp?s=e91e4266b2634521b4033a9521645e57fe85c153,2026-08-28T19:21:52.029355+00:00,2026-08-28T19:21:59.907590+00:00,likely_sold_or_removed,2026-08-29T04:59:51.255707+00:00,2
7371,https://www.vinted.co.uk/items/9801827516-england-fc-training-top?referrer=catalog,Vinted,mens_activewear,England FC Training top,22.00,22.00,0,,GBP,Nike,M,New with tags,https://images1.vinted.net/t/05_00013_L5jWYpDsy6Ro3msMDuTFuQgP/310x430/3789b747.webp?s=615e96730c547a3a9d6be2ee108416f9b3731f27,2026-08-28T19:21:52.029355+00:00,2026-08-29T04:51:14.709285+00:00,active,,0
7372,https://www.vinted.co.uk/items/9784190510-three-fila-mens-cycling-t-shirts?referrer=catalog,Vinted,mens_activewear,Three Fila men’s cycling T shirts,12.00,12.00,0,,GBP,FILA,M,Very good,https://images1.vinted.net/t/05_0135e_bAHxWe1LkvgnSbFjbwSuNz73/310x430/517bd025.webp?s=6181e34aaa50ccb2b7d4974791009aad65ae755d,2026-08-28T19:21:59.907590+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7373,https://www.vinted.co.uk/items/9796704875-mens-swim-shorts?referrer=catalog,Vinted,mens_activewear,Mens swim shorts,6.00,6.00,0,,GBP,Slazenger,M,New without tags,https://images1.vinted.net/t/06_00237_SM2wgKcL8Fk68FWe9qmrh1hj/310x430/b6522aaf.webp?s=f20272ebe4a2a4d6526a6bbf8e79abc6c4ee7d46,2026-08-28T19:21:59.907590+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7374,https://www.vinted.co.uk/items/9794900302-under-armour-challenger-tracksuit-in-black-size-small?referrer=catalog,Vinted,mens_activewear,Under Armour Challenger Tracksuit in Black - Size Small,39.00,39.00,0,,GBP,Under Armour,S,New with tags,https://images1.vinted.net/t/02_008eb_PD3XvVoeJBg2nLeYVXV7pQ4G/310x430/84029220.webp?s=acbf00b13a5a21120d5933650a0d8c850d3ef6f1,2026-08-28T19:21:59.907590+00:00,2026-08-29T04:51:22.069268+00:00,active,,0
7375,https://www.vinted.co.uk/items/9779002764-mufc-shorts?referrer=catalog,Vinted,mens_activewear,Mufc shorts,18.00,18.00,0,,GBP,Manchester United,L,Very good,https://images1.vinted.net/t/01_01e67_nJ24ko6hAa6ozUhTaigSH7Fx/310x430/9c0ee8e1.webp?s=f76a71779fa031c77db13c58a775995d18d4f13d,2026-08-28T19:21:59.907590+00:00,2026-08-29T04:51:30.357186+00:00,active,,0
7376,https://www.vinted.co.uk/items/9809373072-liverpool-nike-air-max-shirt?referrer=catalog,Vinted,mens_activewear,Liverpool Nike Air Max shirt.,25.00,25.00,0,,GBP,Nike Air,L,Good,https://images1.vinted.net/t/02_009f7_EKuxckeHEMStNYPpZta1fCts/310x430/9feff570.webp?s=26be5b4cdc4dc844993322fde317ec7f1990f823,2026-08-28T19:21:59.907590+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7377,https://www.vinted.co.uk/items/9806319559-mens-england-top?referrer=catalog,Vinted,mens_activewear,Men’s England Top,20.00,20.00,0,,GBP,ENGLAND,M,Very good,https://images1.vinted.net/t/06_01c1a_erBLELDcqBoEUxG9vWbyoa51/310x430/828bce9d.webp?s=e09dd81d2b55f2e29579ae76254b427abde6faee,2026-08-28T19:21:59.907590+00:00,2026-08-29T04:51:06.478628+00:00,active,,0
7378,https://www.vinted.co.uk/items/9801455278-stolen-goat-long-sleeve-cycling-jersey-blue-red-geometric-chevron-mens-size-l?referrer=catalog,Vinted,mens_activewear,Stolen Goat Long Sleeve Cycling Jersey Blue Red Geometric Chevron Men's Size L,26.00,26.00,0,,GBP,Stolen Goat,L,Very good,https://images1.vinted.net/t/05_00b86_7dXdTALeBXqMhyvv2bYqbEsV/310x430/2c88e665.webp?s=afba784b65181e2034724545e3d1b7c1368f9b28,2026-08-28T19:21:59.907590+00:00,2026-08-28T19:21:59.907590+00:00,likely_sold_or_removed,2026-08-29T04:59:51.255707+00:00,2
7379,https://www.vinted.co.uk/items/9804096416-alpine-f1-jacket?referrer=catalog,Vinted,mens_activewear,Alpine f1 jacket,25.00,25.00,0,,GBP,Kappa,S,Very good,https://images1.vinted.net/t/02_00549_mBQBhgLguj7mUVf3ZNXy9LEg/310x430/1bda3059.webp?s=068c44f1f8e9368a5198df43aee9d7fcc9fea111,2026-08-28T19:21:59.907590+00:00,2026-08-29T04:51:37.237518+00:00,active,,0
7380,https://www.vinted.co.uk/items/9801576716-nfl-jersey?referrer=catalog,Vinted,mens_activewear,NFL jersey,16.00,16.00,0,,GBP,Reebok,M,New without tags,https://images1.vinted.net/t/05_016e9_w5hmcoMjjXJn3N47jLBwEqey/310x430/3cf63289.webp?s=84bfbbd4501c527aa9ae237b6ebce5ac0f5fad8a,2026-08-28T19:21:59.907590+00:00,2026-08-29T04:51:06.478628+00:00,active,,0
7381,https://www.vinted.co.uk/items/9796711170-511-tactical-stratos-grid-fleece-mid-layer-14-zip?referrer=catalog,Vinted,mens_activewear,5.11 Tactical Stratos Grid Fleece Mid Layer 1/4 Zip,22.00,22.00,0,,GBP,5.11 Tactical,L,Very good,https://images1.vinted.net/t/01_0092d_aQeUBssUVvvAfurfqj2coLy1/310x430/7f597186.webp?s=2b394ab166a3d5d356dcd4008ae1bd270b997b5c,2026-08-28T19:21:59.907590+00:00,2026-08-29T04:51:30.357186+00:00,active,,0
