listing_id,url,title,brand,category,condition,size,current_price,group_avg_price,estimated_profit,pct_below_avg,group_avg_days_to_disappear,group_sample_size,resale_score
384970,https://www.vinted.co.uk/items/9926934525-zara-overshirtshacket?referrer=catalog,Zara overshirt/shacket,Zara,outerwear,Very good,L,4.0,11.62,7.62,65.6,5.1,33,62.0
531754,https://www.vinted.co.uk/items/9960246078-wrangler-red-checked-shirt-size-l?referrer=catalog,"Wrangler Red checked shirt , size L",Wrangler,tops_and_tshirts,Very good,L,5.0,14.5,9.5,65.5,5.1,6,62.0
535878,https://www.vinted.co.uk/items/9952229902-jack-wills-coat?referrer=catalog,Jack wills coat,Jack Wills,womens_outerwear,Very good,M / UK 12-14,4.5,13.36,8.86,66.3,5.3,7,62.0
520904,https://www.vinted.co.uk/items/9958225434-arne-sweatshirt-navy-mens-l?referrer=catalog,Arne sweatshirt Navy Mens L,ARNE,jumpers_and_sweaters,Very good,L,6.0,17.56,11.56,65.8,5.2,9,61.9
522577,https://www.vinted.co.uk/items/9956575304-nike-sports-shorts?referrer=catalog,Nike sports shorts,Nike,activewear,Very good,L,5.0,14.82,9.82,66.3,5.3,142,61.9
409471,https://www.vinted.co.uk/items/9914703858-nike-dry-fit-mens-yellow-tshirt?referrer=catalog,Nike dry fit men’s yellow tshirt,Nike,activewear,Very good,L,5.0,14.82,9.82,66.3,5.3,142,61.9
271874,https://www.vinted.co.uk/items/9871608343-boohoo-teddy-bear-fleece-hoodie?referrer=catalog,Boohoo teddy bear fleece hoodie,Boohoo,womens_outerwear,Very good,L / UK 16-18,4.0,12.0,8.0,66.7,5.4,7,61.9
27141,https://www.vinted.co.uk/items/9803917592-nike-shorts?referrer=catalog,Nike shorts,Nike,activewear,Very good,L,5.0,14.82,9.82,66.3,5.3,142,61.9
7802,https://www.vinted.co.uk/items/9775097040-white-nike-sports-shorts?referrer=catalog,White Nike sports shorts,Nike,activewear,Very good,L,5.0,14.82,9.82,66.3,5.3,142,61.9
408910,https://www.vinted.co.uk/items/9935108409-ea-sports-14-zip?referrer=catalog,EA Sports 1/4 Zip,Nike,activewear,Very good,L,5.0,14.82,9.82,66.3,5.3,142,61.9
284345,https://www.vinted.co.uk/items/8936094366,River Island,River Island,womens_outerwear,Very good,L / UK 16-18,4.0,12.12,8.12,67.0,5.5,16,61.9
405023,https://www.vinted.co.uk/items/9935741114-puma-windbreaker?referrer=catalog,Puma Windbreaker,Puma,outerwear,Very good,M,4.0,10.63,6.63,62.4,4.3,6,61.9
509133,https://www.vinted.co.uk/items/9956299586-liverpool-2223-tricolor-top?referrer=catalog,Liverpool 22/23 Tricolor top,Nike,activewear,Very good,L,5.0,14.82,9.82,66.3,5.3,142,61.9
514237,https://www.vinted.co.uk/items/9956064827-nike-dri-fit-top-mens?referrer=catalog,Nike dri fit top men’s,Nike,activewear,Very good,L,5.0,14.82,9.82,66.3,5.3,142,61.9
407307,https://www.vinted.co.uk/items/9920117338-v-neck-lambswool-jumper?referrer=catalog,V neck lambswool jumper,GAP,jumpers_and_sweaters,Very good,L,4.0,12.0,8.0,66.7,5.4,6,61.9
544276,https://www.vinted.co.uk/items/9961597421-mens-reebok-hoodie-size-l?referrer=catalog,Men’s Reebok Hoodie. Size L,Reebok,jumpers_and_sweaters,Very good,L,5.0,14.66,9.66,65.9,5.2,9,61.9
545871,https://www.vinted.co.uk/items/9957907444-nike-turquoise-shorts-athletic-mesh-material?referrer=catalog,Nike turquoise shorts - athletic mesh material,Nike,activewear,Very good,L,5.0,14.82,9.82,66.3,5.3,142,61.9
546694,https://www.vinted.co.uk/items/9962285257-other-stories-knitted-tshirt?referrer=catalog,& other stories knitted tshirt,& Other Stories,womens_jumpers_and_sweaters,Very good,S / UK 8-10,10.0,25.71,15.71,61.1,4,7,61.9
409184,https://www.vinted.co.uk/items/9926191360-nike-athletic-shirt?referrer=catalog,Nike athletic shirt,Nike,activewear,Very good,L,5.0,14.82,9.82,66.3,5.3,142,61.9
295476,https://www.vinted.co.uk/items/9879878712-mens-tshirt?referrer=catalog,Mens tshirt,Nike,activewear,Very good,L,5.0,14.82,9.82,66.3,5.3,142,61.9
424460,https://www.vinted.co.uk/items/9924890812-ladies-jacket?referrer=catalog,Ladies jacket,Source Unknown,womens_outerwear,Very good,S / UK 8-10,4.0,12.0,8.0,66.7,5.4,6,61.9
496335,https://www.vinted.co.uk/items/9869704003-stunning-oliver-bonas-sequin-sleeve-knitwear-jumper-size-8-amazing-condition?referrer=catalog,Stunning Oliver Bonas Sequin Sleeve Knitwear Jumper Size 8 Amazing Condition,Oliver Bonas,womens_jumpers_and_sweaters,Very good,S / UK 8-10,7.5,19.67,12.17,61.9,4.2,8,61.9
532998,https://www.vinted.co.uk/items/9954224882-new-balance-trainers?referrer=catalog,New Balance trainers,New Balance,shoes,Very good,8,13.0,37.69,24.69,65.5,5.1,13,61.9
533287,https://www.vinted.co.uk/items/9961261726-mens-quarter-zip?referrer=catalog,Men’s quarter zip,Nike,activewear,Very good,L,5.0,14.82,9.82,66.3,5.3,142,61.9
395780,https://www.vinted.co.uk/items/9930839141-ladies-red-cape?referrer=catalog,Ladies red cape,Source Unknown,womens_outerwear,Very good,S / UK 8-10,4.0,12.0,8.0,66.7,5.4,6,61.9
391861,https://www.vinted.co.uk/items/9929424794-other-stories-knitted-creamy-white-jumper-size-s?referrer=catalog,& Other Stories Knitted Creamy White Jumper - Size S,& Other Stories,womens_jumpers_and_sweaters,Very good,S / UK 8-10,10.0,25.71,15.71,61.1,4,7,61.9
522165,https://www.vinted.co.uk/items/9958230250-under-armour-shorts?referrer=catalog,Under Armour Shorts,Under Armour,activewear,Very good,M,5.0,14.43,9.43,65.3,5.1,80,61.8
522375,https://www.vinted.co.uk/items/9958268566-amc-by-castore-shorts?referrer=catalog,AMC by Castore Shorts,Castore,activewear,New with tags,M,4.0,11.78,7.78,66.0,5.3,7,61.8
522475,https://www.vinted.co.uk/items/9956398146-under-armour-14-zip?referrer=catalog,Under armour 1/4 zip,Under Armour,activewear,Very good,M,5.0,14.43,9.43,65.3,5.1,80,61.8
408926,https://www.vinted.co.uk/items/9922192533-under-armour-trousers?referrer=catalog,Under armour trousers,Under Armour,activewear,Very good,M,5.0,14.43,9.43,65.3,5.1,80,61.8
409359,https://www.vinted.co.uk/items/9929759143-under-armour-project-rock-workout-hoodie?referrer=catalog,Under Armour Project Rock workout hoodie,Under Armour,activewear,Very good,M,5.0,14.43,9.43,65.3,5.1,80,61.8
251638,https://www.vinted.co.uk/items/9867533852-ms-smart-trousers-40w-29l?referrer=catalog,M&S Smart Trousers 40w 29l,Marks & Spencer,trousers,New with tags,W40,5.0,13.94,8.94,64.1,4.8,8,61.8
1825,https://www.vinted.co.uk/items/9788082589-mens-black-fleece-lined-joggers-size-medium?referrer=catalog,Mens black fleece lined joggers size medium,unknown,trousers,New without tags,M,6.0,20.51,14.51,70.7,6.5,9,61.8
542414,https://www.vinted.co.uk/items/9960825910-next-skinny-fit-black-formal-trousers?referrer=catalog,Next skinny fit black formal trousers,Next,trousers,New with tags,W32,6.0,15.7,9.7,61.8,4.2,5,61.8
545522,https://www.vinted.co.uk/items/9964321187-mens-underarmour-runningcycling-top?referrer=catalog,Mens Underarmour running/cycling top,Under Armour,activewear,Very good,M,5.0,14.43,9.43,65.3,5.1,80,61.8
547682,https://www.vinted.co.uk/items/9963424365-cos-shirt-dress?referrer=catalog,Cos shirt dress,COS,womens_dresses,Very good,S / UK 8-10,5.0,12.0,7.0,58.3,3.3,5,61.8
7016,https://www.vinted.co.uk/items/9804057497-under-armour-zipper?referrer=catalog,Under Armour Zipper,Under Armour,activewear,Very good,M,5.0,14.43,9.43,65.3,5.1,80,61.8
421284,https://www.vinted.co.uk/items/9907855690-new-balance-740?referrer=catalog,New balance 740,New Balance,shoes,Good,7.5,10.0,20.5,10.5,51.2,1.5,5,61.8
533425,https://www.vinted.co.uk/items/9959970468-nike-t-shirt-brand-new-xl?referrer=catalog,Nike T shirt brand new XL,Nike,activewear,New without tags,XL,5.99,16.0,10.01,62.6,4.4,11,61.8
295408,https://www.vinted.co.uk/items/9877565287-mens-under-armour-jacket?referrer=catalog,Men’s under armour jacket,Under Armour,activewear,Very good,M,5.0,14.43,9.43,65.3,5.1,80,61.8
295624,https://www.vinted.co.uk/items/9872479512-under-armour-long-sleeve-fitted-top?referrer=catalog,Under armour long sleeve fitted top,Under Armour,activewear,Very good,M,5.0,14.43,9.43,65.3,5.1,80,61.8
521162,https://www.vinted.co.uk/items/9951985594-timberland-sweatshirt?referrer=catalog,Timberland Sweatshirt,Timberland,jumpers_and_sweaters,Very good,M,6.5,16.75,10.25,61.2,4.1,6,61.7
522230,https://www.vinted.co.uk/items/9958333563-berghaus-sidley-pocket-grey-t-shirt?referrer=catalog,Berghaus Sidley Pocket Grey T-Shirt,Berghaus,activewear,Very good,S,8.0,20.42,12.42,60.8,4.0,12,61.7
508095,https://www.vinted.co.uk/items/9954992654-mens-zip-collar-sweatshirt?referrer=catalog,Men's zip collar sweatshirt,,jumpers_and_sweaters,New without tags,L,4.0,10.31,6.31,61.2,4.1,13,61.7
424764,https://www.vinted.co.uk/items/9936279016-hollister-red-halterneck-top?referrer=catalog,Hollister Red Halterneck Top,Hollister,womens_tops_and_tshirts,Very good,L / UK 16-18,4.0,11.25,7.25,64.4,4.9,8,61.7
464065,https://www.vinted.co.uk/items/9946199042-nike-air-jordan?referrer=catalog,Nike Air Jordan,Nike,shoes,Very good,5.5,6.0,20.15,14.15,70.2,6.4,10,61.7
533474,https://www.vinted.co.uk/items/9950984112-oneills-quarter-zip?referrer=catalog,O'Neills Quarter Zip,O’Neills,activewear,Very good,M,4.7,12.37,7.67,62.0,4.3,6,61.7
541345,https://www.vinted.co.uk/items/9961693085-mens-levi-501-jeans?referrer=catalog,Men's Levi 501 Jeans,Levi's,jeans,Very good,W34,7.5,20.15,12.65,62.8,4.5,61,61.7
524746,https://www.vinted.co.uk/items/9955329357-zara-womens-zip-up?referrer=catalog,Zara women's zip up,Zara,womens_outerwear,Very good,M / UK 12-14,6.0,16.77,10.77,64.2,4.9,104,61.6
27391,https://www.vinted.co.uk/items/9814198645-the-north-face-t-shirt?referrer=catalog,The North Face T Shirt,The North Face,mens_activewear,Very good,M,6.5,54.25,47.75,88.0,11,6,61.6
256594,https://www.vinted.co.uk/items/9862006343-new-look-burgundy-thin-puffer-coat?referrer=catalog,New look burgundy thin puffer coat,New Look,womens_outerwear,New without tags,S / UK 8-10,4.0,11.85,7.85,66.2,5.4,5,61.6
30362,https://www.vinted.co.uk/items/9814749859-zara-blue-cropped-shacket?referrer=catalog,Zara blue cropped shacket,Zara,womens_outerwear,Very good,M / UK 12-14,6.0,16.77,10.77,64.2,4.9,104,61.6
541958,https://www.vinted.co.uk/items/9962410452-reiss-jacket?referrer=catalog,Reiss jacket,Reiss,outerwear,Very good,M,17.0,50.2,33.2,66.1,5.4,10,61.6
498620,https://www.vinted.co.uk/items/9953457319-short-jacket?referrer=catalog,Short jacket,New Look,womens_outerwear,New without tags,S / UK 8-10,4.0,11.85,7.85,66.2,5.4,5,61.6
500556,https://www.vinted.co.uk/items/9951628894-mens-nike-dry-fit?referrer=catalog,Men’s Nike Dry-Fit,Nike,activewear,Very good,XXL,4.0,11.29,7.29,64.6,5,17,61.6
535977,https://www.vinted.co.uk/items/9953751773-faux-leather-coat?referrer=catalog,Faux Leather coat,Zara,womens_outerwear,Very good,M / UK 12-14,6.0,16.77,10.77,64.2,4.9,104,61.6
536031,https://www.vinted.co.uk/items/9961134992-zara-bomber-jacket?referrer=catalog,Zara bomber jacket,Zara,womens_outerwear,Very good,M / UK 12-14,6.0,16.77,10.77,64.2,4.9,104,61.6
298655,https://www.vinted.co.uk/items/9878003831-black-corduroy-jacket-zara?referrer=catalog,Black corduroy jacket Zara,Zara,womens_outerwear,Very good,M / UK 12-14,6.0,16.77,10.77,64.2,4.9,104,61.6
521017,https://www.vinted.co.uk/items/9957243200-adidas-hoodie?referrer=catalog,Adidas hoodie,adidas,jumpers_and_sweaters,Very good,M,6.0,17.48,11.48,65.7,5.3,27,61.5
36020,https://www.vinted.co.uk/items/9817752248-hollister-grey-hoodie-with-american-flag-on-it?referrer=catalog,Hollister grey hoodie with American flag on it,Hollister,womens_jumpers_and_sweaters,Very good,M / UK 12-14,5.0,13.5,8.5,63.0,4.6,11,61.5
272456,https://www.vinted.co.uk/items/9873029064,Bershka,Bershka,womens_tops_and_tshirts,Very good,M / UK 12-14,4.0,11.0,7.0,63.6,4.8,5,61.5
544213,https://www.vinted.co.uk/items/9963353606-hollister-zip-up-hoodie?referrer=catalog,Hollister Zip Up Hoodie,Hollister,jumpers_and_sweaters,Very good,S,5.0,12.31,7.31,59.4,3.7,8,61.5
431453,https://www.vinted.co.uk/items/9926078393-mens-adidas-hoodie-size-m-like-new?referrer=catalog,Mens Adidas Hoodie Size M Like New,adidas,jumpers_and_sweaters,Very good,M,6.0,17.48,11.48,65.7,5.3,27,61.5
501997,https://www.vinted.co.uk/items/9952942975-adidas-hoodie?referrer=catalog,Adidas hoodie,adidas,jumpers_and_sweaters,Very good,M,6.0,17.48,11.48,65.7,5.3,27,61.5
76257,https://www.vinted.co.uk/items/9825819356-mint-velvet-100-cotton-white-t-shirt-m?referrer=catalog,Mint Velvet 100% Cotton White T Shirt (M),Mint Velvet,womens_tops_and_tshirts,Very good,M / UK 12-14,4.0,10.9,6.9,63.3,4.7,5,61.5
521748,https://www.vinted.co.uk/items/9955567787-mens-air-jordans-size-9?referrer=catalog,Men’s Air Jordans size 9,Nike,shoes,Very good,9,12.5,33.95,21.45,63.2,4.7,56,61.4
280623,https://www.vinted.co.uk/items/9876358482-adidas-black-and-grey-t-shirt-large?referrer=catalog,Adidas Black and Grey T shirt Large,adidas,activewear,Good,L,4.0,11.1,7.1,64.0,4.9,10,61.4
405765,https://www.vinted.co.uk/items/9935839899-mens-nike-joggers?referrer=catalog,Men’s Nike joggers,Nike,trousers,Very good,L,5.0,13.88,8.88,64.0,4.9,44,61.4
377544,https://www.vinted.co.uk/items/9911597090-men-adidas-t-shirt-size-large?referrer=catalog,Men adidas t shirt size large,adidas,activewear,Good,L,4.0,11.1,7.1,64.0,4.9,10,61.4
405028,https://www.vinted.co.uk/items/9935972472-berghaus-fleece?referrer=catalog,Berghaus fleece,Berghaus,outerwear,Very good,L,7.0,20.8,13.8,66.3,5.5,18,61.4
543909,https://www.vinted.co.uk/items/9962355552,Ralph Lauren,Ralph Lauren,jumpers_and_sweaters,Very good,S,12.0,31.88,19.88,62.4,4.5,17,61.4
547265,https://www.vinted.co.uk/items/9964065729-monsoon-dress-size-l?referrer=catalog,Monsoon dress size L,Monsoon,womens_dresses,Very good,L / UK 16-18,5.0,14.04,9.04,64.4,5,13,61.4
434729,https://www.vinted.co.uk/items/9929763078-straight-ripped-black-jeans?referrer=catalog,Straight ripped black jeans,Zara,womens_jeans,New without tags,S / UK 8-10,5.94,17.25,11.31,65.6,5.3,12,61.4
532200,https://www.vinted.co.uk/items/9949308680-tommy-hilfiger-sweater?referrer=catalog,Tommy Hilfiger Sweater,Tommy Hilfiger,jumpers_and_sweaters,Very good,M,6.44,17.65,11.21,63.5,4.8,30,61.4
532293,https://www.vinted.co.uk/items/9961366355-fila-quarterzip?referrer=catalog,Fila Quarterzip,FILA,jumpers_and_sweaters,Very good,L,10.0,23.0,13.0,56.5,3,5,61.4
534047,https://www.vinted.co.uk/items/9961166782-zara-multi-coloured-cropped-cardigansize-m?referrer=catalog,"Zara multi coloured cropped cardigan,size M",Zara,womens_jumpers_and_sweaters,New without tags,M / UK 12-14,4.0,10.75,6.75,62.8,4.6,8,61.4
292218,https://www.vinted.co.uk/items/9877634528-boys-nike-jogger?referrer=catalog,Boys Nike jogger,Nike,trousers,Very good,L,5.0,13.88,8.88,64.0,4.9,44,61.4
284021,https://www.vinted.co.uk/items/9874632879-cropped-coat?referrer=catalog,cropped coat,ASOS,womens_outerwear,Very good,S / UK 8-10,5.0,14.67,9.67,65.9,5.4,12,61.4
489166,https://www.vinted.co.uk/items/9950493722-adidas-aero-ready-shorts?referrer=catalog,Adidas aero ready shorts,adidas,activewear,Good,L,4.0,11.1,7.1,64.0,4.9,10,61.4
520773,https://www.vinted.co.uk/items/9958056236-nike-sweatshirt?referrer=catalog,Nike Sweatshirt,Nike,jumpers_and_sweaters,Very good,M,5.0,14.14,9.14,64.6,5.1,44,61.3
522145,https://www.vinted.co.uk/items/9957648207,Nike,Nike,activewear,Very good,XL,5.0,14.75,9.75,66.1,5.5,76,61.3
522595,https://www.vinted.co.uk/items/9847400833-nike-dri-fit-size-xl?referrer=catalog,Nike Dri-Fit size XL,Nike,activewear,Very good,XL,5.0,14.75,9.75,66.1,5.5,76,61.3
523942,https://www.vinted.co.uk/items/9957780442-boden-striped-dress?referrer=catalog,Boden striped dress,Boden,womens_dresses,Very good,S / UK 8-10,4.0,11.69,7.69,65.8,5.4,13,61.3
409377,https://www.vinted.co.uk/items/9928199281-nike-neon-pink-top?referrer=catalog,Nike neon pink top,Nike,activewear,Very good,XL,5.0,14.75,9.75,66.1,5.5,76,61.3
26317,https://www.vinted.co.uk/items/9808135560-puma-red-trainers?referrer=catalog,Puma Red Trainers,Puma,shoes,Very good,8,6.0,17.13,11.13,65.0,5.2,15,61.3
509557,https://www.vinted.co.uk/items/9955559102-nike-short?referrer=catalog,Nike short,Nike,activewear,Very good,XL,5.0,14.75,9.75,66.1,5.5,76,61.3
544113,https://www.vinted.co.uk/items/9964980675-mens-grey-nike-quarter-zip-fleece-medium?referrer=catalog,Men’s Grey Nike Quarter Zip fleece Medium,Nike,jumpers_and_sweaters,Very good,M,5.0,14.14,9.14,64.6,5.1,44,61.3
545568,https://www.vinted.co.uk/items/9945893209-mens-navy-nike-shorts?referrer=catalog,Men’s navy Nike shorts,Nike,activewear,Very good,XL,5.0,14.75,9.75,66.1,5.5,76,61.3
545861,https://www.vinted.co.uk/items/9957245883-nike-vintage-activewear-track-pants-xl?referrer=catalog,Nike vintage activewear track pants XL,Nike,activewear,Very good,XL,5.0,14.75,9.75,66.1,5.5,76,61.3
46386,https://www.vinted.co.uk/items/9822256590-boden-dark-green-lined-dress-uk-8r?referrer=catalog,Boden dark green lined dress UK 8R,Boden,womens_dresses,Very good,S / UK 8-10,4.0,11.69,7.69,65.8,5.4,13,61.3
495353,https://www.vinted.co.uk/items/9954518103-puma-football-boots-uk-8?referrer=catalog,Puma football boots uk 8,Puma,shoes,Very good,8,6.0,17.13,11.13,65.0,5.2,15,61.3
532333,https://www.vinted.co.uk/items/9952108378-grey-champion-jumper-mens-medium?referrer=catalog,Grey Champion Jumper Mens Medium,Champion,jumpers_and_sweaters,Very good,M,5.0,13.68,8.68,63.5,4.8,19,61.3
533310,https://www.vinted.co.uk/items/9941841540-adidas-quarter-zip?referrer=catalog,Adidas Quarter Zip,adidas,activewear,Very good,S,4.5,12.72,8.22,64.6,5.1,41,61.3
239333,https://www.vinted.co.uk/items/9867295710-nike-khaki-jumper?referrer=catalog,Nike Khaki Jumper,Nike,jumpers_and_sweaters,Very good,M,5.0,14.14,9.14,64.6,5.1,44,61.3
268604,https://www.vinted.co.uk/items/9867330526-black-nike-zip-up-jumper?referrer=catalog,Black Nike Zip-up Jumper,Nike,jumpers_and_sweaters,Very good,M,5.0,14.14,9.14,64.6,5.1,44,61.3
308231,https://www.vinted.co.uk/items/9694149170-chelsea-2020-21-home-kit-nike-xl-kids?referrer=catalog,Chelsea 2020-21 Home kit Nike - XL Kids,Nike,activewear,Very good,XL,5.0,14.75,9.75,66.1,5.5,76,61.3
402638,https://www.vinted.co.uk/items/9935230794-ralph-lauren-polo-boys-xl-polo-grey-polos?referrer=catalog,"Ralph Lauren Polo, boys XL polo, grey polos",Polo Ralph Lauren,tops_and_tshirts,Very good,XL,5.0,15.11,10.11,66.9,5.7,9,61.3
520892,https://www.vinted.co.uk/items/9957495624-boss-hugo-boss-black-logo-sweatshirt-mens-size-m?referrer=catalog,BOSS Hugo Boss Black Logo Sweatshirt – Men’s Size M,Hugo Boss,jumpers_and_sweaters,Very good,M,6.99,17.4,10.41,59.8,3.9,10,61.2
29265,https://www.vinted.co.uk/items/9813924075-ted-baker-ladies-dress?referrer=catalog,Ted Baker ladies dress,Ted Baker,womens_dresses,Very good,M / UK 12-14,6.0,17.27,11.27,65.3,5.3,11,61.2
541834,https://www.vinted.co.uk/items/9964926901-mens-nike-white-arkansas-windbreaker-size-xl?referrer=catalog,Men’s Nike white Arkansas windbreaker size XL,Nike,outerwear,Very good,XL,8.0,20.93,12.93,61.8,4.4,18,61.2
550306,https://www.vinted.co.uk/items/9962130639-vintage-top?referrer=catalog,Vintage top,Vintage Dressing,womens_tops_and_tshirts,Very good,S / UK 8-10,5.0,13.61,8.61,63.3,4.8,18,61.2
62473,https://www.vinted.co.uk/items/9819035205-boden-grey-and-black-spot-raincoat-uk-10?referrer=catalog,Boden Grey and Black Spot Raincoat. UK 10,Boden,womens_outerwear,Very good,S / UK 8-10,27.0,72.67,45.67,62.8,4.7,6,61.2
420482,https://www.vinted.co.uk/items/9927474854-tommy-hilfiger-crew-neck?referrer=catalog,Tommy Hilfiger crew neck,Tommy Hilfiger,jumpers_and_sweaters,Very good,M,6.47,17.65,11.18,63.3,4.8,30,61.2
525191,https://www.vinted.co.uk/items/9957897907-pull-bear-green-dogtooth-jacket?referrer=catalog,pull & bear green dogtooth jacket,Pull & Bear,womens_outerwear,Very good,M / UK 12-14,4.0,11.45,7.45,65.1,5.3,11,61.1
470175,https://www.vinted.co.uk/items/9934669192-flannel-fleece-mens-medium-jacket?referrer=catalog,Flannel fleece mens medium jacket,,outerwear,Very good,M,5.0,13.83,8.83,63.8,5.0,17,61.1
547507,https://www.vinted.co.uk/items/9963235579-womens-dress?referrer=catalog,Women’s Dress,Urban Outfitters,womens_dresses,Very good,S / UK 8-10,4.0,10.75,6.75,62.8,4.7,10,61.1
27062,https://www.vinted.co.uk/items/9801810130-england-kit?referrer=catalog,England kit,Umbro,activewear,Very good,S,6.0,14.44,8.44,58.4,3.6,9,61.1
